,passenger_id,survived,pclass,name,gender,age,sibsp,parch,ticket,fare,cabin,embarked
376,1268,True,3,"Kink, Miss. Maria",FEMALE,22.0,2,0,315152,8.6625,,Southampton
377,1269,True,2,"Cotterill, Mr. Henry Harry""""",MALE,21.0,0,0,29107,11.5,,Southampton
378,1270,True,1,"Hipkins, Mr. William Edward",MALE,55.0,0,0,680,50.0,C39,Southampton
379,1271,True,3,"Asplund, Master. Carl Edgar",MALE,5.0,4,2,347077,31.3875,,Southampton
380,1272,True,3,"O'Connor, Mr. Patrick",MALE,,0,0,366713,7.75,,Queenstown
381,1273,True,3,"Foley, Mr. Joseph",MALE,26.0,0,0,330910,7.8792,,Queenstown
382,1274,True,3,"Risien, Mrs. Samuel (Emma)",FEMALE,,0,0,364498,14.5,,Southampton
383,1275,True,3,"McNamee, Mrs. Neal (Eileen O'Leary)",FEMALE,19.0,1,0,376566,16.1,,Southampton
384,1276,True,2,"Wheeler, Mr. Edwin Frederick""""",MALE,,0,0,SC/PARIS 2159,12.875,,Southampton
385,1277,True,2,"Herman, Miss. Kate",FEMALE,24.0,1,2,220845,65.0,,Southampton
386,1278,True,3,"Aronsson, Mr. Ernst Axel Algot",MALE,24.0,0,0,349911,7.775,,Southampton
387,1279,True,2,"Ashby, Mr. John",MALE,57.0,0,0,244346,13.0,,Southampton
388,1280,True,3,"Canavan, Mr. Patrick",MALE,21.0,0,0,364858,7.75,,Queenstown
389,1281,True,3,"Palsson, Master. Paul Folke",MALE,6.0,3,1,349909,21.075,,Southampton
390,1282,True,1,"Payne, Mr. Vivian Ponsonby",MALE,23.0,0,0,12749,93.5,B24,Southampton
391,1283,True,1,"Lines, Mrs. Ernest H (Elizabeth Lindsey James)",FEMALE,51.0,0,1,PC 17592,39.4,D28,Southampton
392,1284,True,3,"Abbott, Master. Eugene Joseph",MALE,13.0,0,2,C.A. 2673,20.25,,Southampton
393,1285,True,2,"Gilbert, Mr. William",MALE,47.0,0,0,C.A. 30769,10.5,,Southampton
394,1286,True,3,"Kink-Heilmann, Mr. Anton",MALE,29.0,3,1,315153,22.025,,Southampton
395,1287,True,1,"Smith, Mrs. Lucien Philip (Mary Eloise Hughes)",FEMALE,18.0,1,0,13695,60.0,C31,Southampton
396,1288,True,3,"Colbert, Mr. Patrick",MALE,24.0,0,0,371109,7.25,,Queenstown
397,1289,True,1,"Frolicher-Stehli, Mrs. Maxmillian (Margaretha Emerentia Stehli)",FEMALE,48.0,1,1,13567,79.2,B41,Cherbourg
398,1290,True,3,"Larsson-Rondberg, Mr. Edvard A",MALE,22.0,0,0,347065,7.775,,Southampton
399,1291,True,3,"Conlon, Mr. Thomas Henry",MALE,31.0,0,0,21332,7.7333,,Queenstown
400,1292,True,1,"Bonnell, Miss. Caroline",FEMALE,30.0,0,0,36928,164.8667,C7,Southampton
401,1293,True,2,"Gale, Mr. Harry",MALE,38.0,1,0,28664,21.0,,Southampton
402,1294,True,1,"Gibson, Miss. Dorothy Winifred",FEMALE,22.0,0,1,112378,59.4,,Cherbourg
403,1295,True,1,"Carrau, Mr. Jose Pedro",MALE,17.0,0,0,113059,47.1,,Southampton
404,1296,True,1,"Frauenthal, Mr. Isaac Gerald",MALE,43.0,1,0,17765,27.7208,D40,Cherbourg
405,1297,True,2,"Nourney, Mr. Alfred (Baron von Drachstedt"")""",MALE,20.0,0,0,SC/PARIS 2166,13.8625,D38,Cherbourg
406,1298,True,2,"Ware, Mr. William Jeffery",MALE,23.0,1,0,28666,10.5,,Southampton
407,1299,True,1,"Widener, Mr. George Dunton",MALE,50.0,1,1,113503,211.5,C80,Cherbourg
408,1300,True,3,"Riordan, Miss. Johanna Hannah""""",FEMALE,,0,0,334915,7.7208,,Queenstown
409,1301,True,3,"Peacock, Miss. Treasteall",FEMALE,3.0,1,1,SOTON/O.Q. 3101315,13.775,,Southampton
410,1302,True,3,"Naughton, Miss. Hannah",FEMALE,,0,0,365237,7.75,,Queenstown
411,1303,True,1,"Minahan, Mrs. William Edward (Lillian E Thorpe)",FEMALE,37.0,1,0,19928,90.0,C78,Queenstown
412,1304,True,3,"Henriksson, Miss. Jenny Lovisa",FEMALE,28.0,0,0,347086,7.775,,Southampton
413,1305,True,3,"Spector, Mr. Woolf",MALE,,0,0,A.5. 3236,8.05,,Southampton
414,1306,True,1,"Oliva y Ocana, Dona. Fermina",FEMALE,39.0,0,0,PC 17758,108.9,C105,Cherbourg
415,1307,True,3,"Saether, Mr. Simon Sivertsen",MALE,38.5,0,0,SOTON/O.Q. 3101262,7.25,,Southampton
416,1308,True,3,"Ware, Mr. Frederick",MALE,,0,0,359309,8.05,,Southampton
417,1309,True,3,"Peter, Master. Michael J",MALE,,1,1,2668,22.3583,,Cherbourg
